timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1714559042633,53,https://www.rae.es/themes/custom/front/assets/fonts/merriweather/merriweather-light-webfont.woff2,200,OK,Test Case Basico 1-3,text,true,,24331,839,7,12,https://www.rae.es/themes/custom/front/assets/fonts/merriweather/merriweather-light-webfont.woff2,53,0,0
1714559042637,53,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-ilex.jpg?h=58bebe6a&itok=_Omvm4hD,200,OK,Test GoToRae 3-2,bin,true,,16933,815,4,12,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-ilex.jpg?h=58bebe6a&itok=_Omvm4hD,53,0,0
1714559042635,63,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2021-11/48118781131_a60b23d903_k.jpg?itok=R2AHgbwB,200,OK,Test Case Basico 1-1,bin,true,,20386,833,7,12,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2021-11/48118781131_a60b23d903_k.jpg?itok=R2AHgbwB,63,0,0
1714559042633,68,https://www.rae.es/sites/default/files/styles/obra_banner/public/2024-01/biblioteca%20digital.jpg?h=ddc58dd3&itok=aa-L_q-P,200,OK,Test GoToRae 3-1,bin,true,,66835,826,4,12,https://www.rae.es/sites/default/files/styles/obra_banner/public/2024-01/biblioteca%20digital.jpg?h=ddc58dd3&itok=aa-L_q-P,58,0,0
1714559042629,72,https://www.rae.es/themes/custom/front/src/assets/images/lupa.svg,200,OK,Test GoToRae 3-3,text,true,,1460,769,4,12,https://www.rae.es/themes/custom/front/src/assets/images/lupa.svg,72,0,0
1714559042597,106,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-espanyol.jpg?h=58bebe6a&itok=T9NiPEIi,200,OK,Test Case Basico 1-4,bin,true,,19673,819,7,12,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-espanyol.jpg?h=58bebe6a&itok=T9NiPEIi,106,0,0
1714559042685,62,https://www.rae.es/sites/default/files/css/css_WSt8iH52cnt2qIw8_5DZJB7HRsExK9FogVlIs0zJ5Ac.css,200,OK,Test Case Basico 1-6,text,true,,3629,752,8,13,https://www.rae.es/sites/default/files/css/css_WSt8iH52cnt2qIw8_5DZJB7HRsExK9FogVlIs0zJ5Ac.css,62,0,0
1714559042687,64,https://www.rae.es/themes/custom/front/assets/fonts/merriweather/merriweather-bolditalic-webfont.woff2,200,OK,Test Case Basico 1-3,text,true,,29533,844,8,13,https://www.rae.es/themes/custom/front/assets/fonts/merriweather/merriweather-bolditalic-webfont.woff2,64,0,0
1714559042698,56,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-archivo.jpg?h=58bebe6a&itok=DrZYphi0,200,OK,Test GoToRae 3-2,bin,true,,14770,818,4,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-archivo.jpg?h=58bebe6a&itok=DrZYphi0,56,0,0
1714559042689,74,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-archivo.jpg?h=58bebe6a&itok=DrZYphi0,200,OK,Test Case Basico 1-2,bin,true,,14764,818,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-archivo.jpg?h=58bebe6a&itok=DrZYphi0,74,0,0
1714559042699,64,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-07/Ca%CC%81mara.jpg?itok=1T-FAyKw,200,OK,Test Case Basico 1-1,bin,true,,8977,821,8,13,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-07/Ca%CC%81mara.jpg?itok=1T-FAyKw,64,0,0
1714559042708,55,https://www.rae.es/themes/custom/front/src/assets/svg/logo-fundacion-caixa.svg,200,OK,Test GoToRae 3-3,text,true,,6042,782,4,13,https://www.rae.es/themes/custom/front/src/assets/svg/logo-fundacion-caixa.svg,55,0,0
1714559042710,60,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-banco.jpg?h=58bebe6a&itok=goTM7mjJ,200,OK,Test Case Basico 1-4,bin,true,,16576,816,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-banco.jpg?h=58bebe6a&itok=goTM7mjJ,60,0,0
1714559042697,80,https://www.rae.es/sites/default/files/css/css_n3ebl0G58_EfjviLG1wBHDyYOmKshCrW-sAqdgvd5d4.css,200,OK,Test Case Basico 1-5,text,true,,58282,752,8,13,https://www.rae.es/sites/default/files/css/css_n3ebl0G58_EfjviLG1wBHDyYOmKshCrW-sAqdgvd5d4.css,77,0,0
1714559042224,553,https://www.rae.es/,200,OK,Test Case Basico 1-7,text,true,,14729,684,8,13,https://www.rae.es/,553,0,73
1714559042721,59,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2021-11/48118781131_a60b23d903_k.jpg?itok=R2AHgbwB,200,OK,Test GoToRae 3-1,bin,true,,20386,833,4,13,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2021-11/48118781131_a60b23d903_k.jpg?itok=R2AHgbwB,59,0,0
1714559042751,79,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-ilex.jpg?h=58bebe6a&itok=_Omvm4hD,200,OK,Test Case Basico 1-3,bin,true,,16933,815,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-ilex.jpg?h=58bebe6a&itok=_Omvm4hD,75,0,0
1714559042770,60,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-gramatica.jpg?h=58bebe6a&itok=X0kf0z_9,200,OK,Test Case Basico 1-4,bin,true,,16210,820,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-gramatica.jpg?h=58bebe6a&itok=X0kf0z_9,60,0,0
1714559042757,73,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-biblioteca.jpg?h=58bebe6a&itok=h-fMUNGg,200,OK,Test GoToRae 3-2,bin,true,,14571,821,4,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-biblioteca.jpg?h=58bebe6a&itok=h-fMUNGg,73,0,0
1714559042765,67,https://www.rae.es/themes/custom/front/assets/images/LOGO_Gob_espana_gris.svg,200,OK,Test Case Basico 1-1,text,true,,16844,781,8,13,https://www.rae.es/themes/custom/front/assets/images/LOGO_Gob_espana_gris.svg,67,0,0
1714559042764,86,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2022-04/semana%20cervantina%20portada.jpg?h=7aa68663&itok=QdLOx_Bq,200,OK,Test GoToRae 3-3,bin,true,,108449,851,4,13,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2022-04/semana%20cervantina%20portada.jpg?h=7aa68663&itok=QdLOx_Bq,66,0,0
1714559042777,73,https://www.rae.es/themes/custom/front/src/assets/images/lupa.svg,200,OK,Test Case Basico 1-5,text,true,,1458,769,8,13,https://www.rae.es/themes/custom/front/src/assets/images/lupa.svg,73,0,0
1714559042767,83,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-biblioteca.jpg?h=58bebe6a&itok=h-fMUNGg,200,OK,Test Case Basico 1-2,bin,true,,14579,821,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-biblioteca.jpg?h=58bebe6a&itok=h-fMUNGg,83,0,0
1714559042781,70,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-07/Ca%CC%81mara.jpg?itok=1T-FAyKw,200,OK,Test GoToRae 3-1,bin,true,,8983,821,4,13,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-07/Ca%CC%81mara.jpg?itok=1T-FAyKw,70,0,0
1714559042830,52,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-ortografia.jpg?h=58bebe6a&itok=rIFp05st,200,OK,Test Case Basico 1-4,bin,true,,14403,821,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-ortografia.jpg?h=58bebe6a&itok=rIFp05st,52,0,0
1714559042833,52,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-boletin.jpg?h=58bebe6a&itok=F_9thAIS,200,OK,Test GoToRae 3-2,bin,true,,12182,818,4,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-boletin.jpg?h=58bebe6a&itok=F_9thAIS,52,0,0
1714559042833,55,https://www.rae.es/themes/custom/front/assets/svg/sprite/sprite.svg,200,OK,Test Case Basico 1-1,text,true,,49164,775,8,13,https://www.rae.es/themes/custom/front/assets/svg/sprite/sprite.svg,55,0,0
1714559042835,60,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-archivo.jpg?h=58bebe6a&itok=DrZYphi0,200,OK,Test Case Basico 1-3,bin,true,,14766,818,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-archivo.jpg?h=58bebe6a&itok=DrZYphi0,60,0,0
1714559042852,47,https://www.rae.es/themes/custom/front/src/assets/svg/logo-fundacion-caixa.svg,200,OK,Test Case Basico 1-5,text,true,,6040,782,8,13,https://www.rae.es/themes/custom/front/src/assets/svg/logo-fundacion-caixa.svg,47,0,0
1714559042849,50,https://www.rae.es/sites/default/files/css/css_WSt8iH52cnt2qIw8_5DZJB7HRsExK9FogVlIs0zJ5Ac.css,200,OK,Test Case Basico 1-7,text,true,,3629,752,8,13,https://www.rae.es/sites/default/files/css/css_WSt8iH52cnt2qIw8_5DZJB7HRsExK9FogVlIs0zJ5Ac.css,50,0,0
1714559042852,56,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-boletin.jpg?h=58bebe6a&itok=F_9thAIS,200,OK,Test Case Basico 1-2,bin,true,,12178,818,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-boletin.jpg?h=58bebe6a&itok=F_9thAIS,56,0,0
1714559042860,50,https://www.rae.es/themes/custom/front/assets/images/LOGO_Gob_espana_gris.svg,200,OK,Test GoToRae 3-1,text,true,,16076,781,4,13,https://www.rae.es/themes/custom/front/assets/images/LOGO_Gob_espana_gris.svg,50,0,0
1714559042887,44,https://www.rae.es/themes/custom/front/assets/fonts/lato/lato-regular-webfont.woff2,200,OK,Test Case Basico 1-4,text,true,,25715,825,8,13,https://www.rae.es/themes/custom/front/assets/fonts/lato/lato-regular-webfont.woff2,44,0,0
1714559042890,49,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-bcrae.jpg?h=58bebe6a&itok=iaXCJEkn,200,OK,Test GoToRae 3-2,bin,true,,16116,816,4,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-bcrae.jpg?h=58bebe6a&itok=iaXCJEkn,49,0,0
1714559042896,47,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-biblioteca.jpg?h=58bebe6a&itok=h-fMUNGg,200,OK,Test Case Basico 1-3,bin,true,,14575,821,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-biblioteca.jpg?h=58bebe6a&itok=h-fMUNGg,47,0,0
1714559042850,109,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/quijote%20jornada%20cervantina%20home%20portada.jpg?h=f44c88b1&itok=1Dm85t-d,200,OK,Test GoToRae 3-3,bin,true,,101301,869,4,13,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/quijote%20jornada%20cervantina%20home%20portada.jpg?h=f44c88b1&itok=1Dm85t-d,96,0,0
1714559042904,77,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2022-04/semana%20cervantina%20portada.jpg?h=7aa68663&itok=QdLOx_Bq,200,OK,Test Case Basico 1-5,bin,true,,108446,851,8,13,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2022-04/semana%20cervantina%20portada.jpg?h=7aa68663&itok=QdLOx_Bq,58,0,0
1714559042911,73,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-bcrae.jpg?h=58bebe6a&itok=iaXCJEkn,200,OK,Test Case Basico 1-2,bin,true,,16120,816,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-bcrae.jpg?h=58bebe6a&itok=iaXCJEkn,73,0,0
1714559042914,71,https://www.rae.es/themes/custom/front/assets/svg/sprite/sprite.svg,200,OK,Test GoToRae 3-1,text,true,,49166,775,4,13,https://www.rae.es/themes/custom/front/assets/svg/sprite/sprite.svg,71,0,0
1714559042933,62,https://www.rae.es/themes/custom/front/assets/fonts/merriweather/merriweather-black-webfont.woff2,200,OK,Test Case Basico 1-4,text,true,,25191,839,8,13,https://www.rae.es/themes/custom/front/assets/fonts/merriweather/merriweather-black-webfont.woff2,62,0,0
1714559042917,78,https://www.rae.es/sites/default/files/css/css_n3ebl0G58_EfjviLG1wBHDyYOmKshCrW-sAqdgvd5d4.css,200,OK,Test Case Basico 1-6,text,true,,58284,752,8,13,https://www.rae.es/sites/default/files/css/css_n3ebl0G58_EfjviLG1wBHDyYOmKshCrW-sAqdgvd5d4.css,74,0,0
1714559042467,532,https://www.rae.es/,200,OK,Test GoToRae 3-4,text,true,,14794,684,4,13,https://www.rae.es/,532,0,85
1714559042940,101,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-05/salo%CC%81n%20de%20actos_12.JPG?itok=-Xmys_nk,200,OK,Test GoToRae 3-2,bin,true,,20159,836,4,13,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-05/salo%CC%81n%20de%20actos_12.JPG?itok=-Xmys_nk,100,0,0
1714559042987,57,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-05/salo%CC%81n%20de%20actos_12.JPG?itok=-Xmys_nk,200,OK,Test Case Basico 1-2,bin,true,,20161,836,8,13,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-05/salo%CC%81n%20de%20actos_12.JPG?itok=-Xmys_nk,56,0,0
1714559042996,48,https://www.rae.es/themes/custom/front/src/assets/images/lupa.svg,200,OK,Test Case Basico 1-6,text,true,,1460,769,8,13,https://www.rae.es/themes/custom/front/src/assets/images/lupa.svg,48,0,0
1714559042998,58,https://www.rae.es/themes/custom/front/assets/fonts/lato/lato-bold-webfont.woff2,200,OK,Test Case Basico 1-4,text,true,,26221,822,8,13,https://www.rae.es/themes/custom/front/assets/fonts/lato/lato-bold-webfont.woff2,58,0,0
1714559042981,112,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/quijote%20jornada%20cervantina%20home%20portada.jpg?h=f44c88b1&itok=1Dm85t-d,200,OK,Test Case Basico 1-5,bin,true,,101308,869,8,13,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/quijote%20jornada%20cervantina%20home%20portada.jpg?h=f44c88b1&itok=1Dm85t-d,71,0,0
1714559042981,127,https://www.rae.es/sites/default/files/js/js_4XHxG_GDe222TXQpS_wh9g9wcKO7YT93-eBgn6fIxGk.js,200,OK,Test GoToRae 3-3,text,true,,108326,735,4,13,https://www.rae.es/sites/default/files/js/js_4XHxG_GDe222TXQpS_wh9g9wcKO7YT93-eBgn6fIxGk.js,125,0,0
1714559043015,94,https://www.rae.es/sites/default/files/css/css_WSt8iH52cnt2qIw8_5DZJB7HRsExK9FogVlIs0zJ5Ac.css,200,OK,Test GoToRae 3-4,text,true,,3623,752,4,13,https://www.rae.es/sites/default/files/css/css_WSt8iH52cnt2qIw8_5DZJB7HRsExK9FogVlIs0zJ5Ac.css,94,0,0
1714559042946,163,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-boletin.jpg?h=58bebe6a&itok=F_9thAIS,200,OK,Test Case Basico 1-3,bin,true,,12178,818,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-boletin.jpg?h=58bebe6a&itok=F_9thAIS,163,0,0
1714559043043,72,https://www.rae.es/sites/default/files/styles/obra_banner/public/2024-01/biblioteca%20digital.jpg?h=ddc58dd3&itok=aa-L_q-P,200,OK,Test GoToRae 3-2,bin,true,,66831,826,4,13,https://www.rae.es/sites/default/files/styles/obra_banner/public/2024-01/biblioteca%20digital.jpg?h=ddc58dd3&itok=aa-L_q-P,66,0,0
1714559043046,86,https://www.rae.es/themes/custom/front/src/assets/svg/logo-fundacion-caixa.svg,200,OK,Test Case Basico 1-6,text,true,,6042,782,8,13,https://www.rae.es/themes/custom/front/src/assets/svg/logo-fundacion-caixa.svg,85,0,0
1714559043110,49,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-bcrae.jpg?h=58bebe6a&itok=iaXCJEkn,200,OK,Test Case Basico 1-3,bin,true,,16118,816,8,13,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-bcrae.jpg?h=58bebe6a&itok=iaXCJEkn,49,0,0
1714559043061,101,https://www.rae.es/themes/custom/front/assets/fonts/merriweather/merriweather-light-webfont.woff2,200,OK,Test Case Basico 1-4,text,true,,24333,839,8,13,https://www.rae.es/themes/custom/front/assets/fonts/merriweather/merriweather-light-webfont.woff2,101,0,0
1714559043049,128,https://www.rae.es/sites/default/files/styles/obra_banner/public/2024-01/biblioteca%20digital.jpg?h=ddc58dd3&itok=aa-L_q-P,200,OK,Test Case Basico 1-2,bin,true,,66841,826,8,13,https://www.rae.es/sites/default/files/styles/obra_banner/public/2024-01/biblioteca%20digital.jpg?h=ddc58dd3&itok=aa-L_q-P,116,0,0
1714559043116,208,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/mapa%20quijote%20cervantes%20home%20portada.jpg?h=f44c88b1&itok=fHSV1B7-,200,OK,Test GoToRae 3-3,bin,true,,275643,865,4,14,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/mapa%20quijote%20cervantes%20home%20portada.jpg?h=f44c88b1&itok=fHSV1B7-,102,0,0
1714559043119,212,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2021-11/48118781131_a60b23d903_k.jpg?itok=R2AHgbwB,200,OK,Test GoToRae 3-2,bin,true,,20382,833,4,14,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2021-11/48118781131_a60b23d903_k.jpg?itok=R2AHgbwB,212,0,0
1714559043107,225,https://www.rae.es/sites/default/files/js/js_4XHxG_GDe222TXQpS_wh9g9wcKO7YT93-eBgn6fIxGk.js,200,OK,Test Case Basico 1-5,text,true,,108320,735,9,14,https://www.rae.es/sites/default/files/js/js_4XHxG_GDe222TXQpS_wh9g9wcKO7YT93-eBgn6fIxGk.js,217,0,0
1714559042726,648,https://www.rae.es/,200,OK,Test Case Basico 1-8,text,true,,14832,684,9,14,https://www.rae.es/,648,0,89
1714559043161,285,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-05/salo%CC%81n%20de%20actos_12.JPG?itok=-Xmys_nk,200,OK,Test Case Basico 1-3,bin,true,,20159,836,9,14,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-05/salo%CC%81n%20de%20actos_12.JPG?itok=-Xmys_nk,285,0,0
1714559043199,278,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2021-11/48118781131_a60b23d903_k.jpg?itok=R2AHgbwB,200,OK,Test Case Basico 1-2,bin,true,,20384,833,9,14,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2021-11/48118781131_a60b23d903_k.jpg?itok=R2AHgbwB,275,0,0
1714559043163,300,https://www.rae.es/themes/custom/front/assets/fonts/merriweather/merriweather-bolditalic-webfont.woff2,200,OK,Test Case Basico 1-4,text,true,,29533,844,9,14,https://www.rae.es/themes/custom/front/assets/fonts/merriweather/merriweather-bolditalic-webfont.woff2,296,0,0
1714559043332,216,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-07/Ca%CC%81mara.jpg?itok=1T-FAyKw,200,OK,Test GoToRae 3-2,bin,true,,8981,821,4,14,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-07/Ca%CC%81mara.jpg?itok=1T-FAyKw,216,0,0
1714559043332,220,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/pereda%20calderon%20home%20portada.jpg?h=f44c88b1&itok=pLtX6CiF,200,OK,Test GoToRae 3-3,bin,true,,40835,856,4,14,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/pereda%20calderon%20home%20portada.jpg?h=f44c88b1&itok=pLtX6CiF,216,0,0
1714559043337,260,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/mapa%20quijote%20cervantes%20home%20portada.jpg?h=f44c88b1&itok=fHSV1B7-,200,OK,Test Case Basico 1-5,bin,true,,275642,865,9,14,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/mapa%20quijote%20cervantes%20home%20portada.jpg?h=f44c88b1&itok=fHSV1B7-,218,0,0
1714559043385,280,https://www.rae.es/sites/default/files/css/css_WSt8iH52cnt2qIw8_5DZJB7HRsExK9FogVlIs0zJ5Ac.css,200,OK,Test Case Basico 1-8,text,true,,3627,752,9,14,https://www.rae.es/sites/default/files/css/css_WSt8iH52cnt2qIw8_5DZJB7HRsExK9FogVlIs0zJ5Ac.css,280,0,0
1714559043397,311,https://www.rae.es/sites/default/files/css/css_n3ebl0G58_EfjviLG1wBHDyYOmKshCrW-sAqdgvd5d4.css,200,OK,Test GoToRae 3-4,text,true,,58278,752,4,14,https://www.rae.es/sites/default/files/css/css_n3ebl0G58_EfjviLG1wBHDyYOmKshCrW-sAqdgvd5d4.css,306,0,0
1714559043163,734,https://www.rae.es/sites/default/files/css/css_n3ebl0G58_EfjviLG1wBHDyYOmKshCrW-sAqdgvd5d4.css,200,OK,Test Case Basico 1-7,text,true,,58282,752,10,15,https://www.rae.es/sites/default/files/css/css_n3ebl0G58_EfjviLG1wBHDyYOmKshCrW-sAqdgvd5d4.css,363,0,0
1714559043492,414,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-ilex.jpg?h=58bebe6a&itok=_Omvm4hD,200,OK,Test Case Basico 1-4,bin,true,,16935,815,10,15,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-ilex.jpg?h=58bebe6a&itok=_Omvm4hD,411,0,0
1714559043709,207,https://www.rae.es/themes/custom/front/src/assets/images/lupa.svg,200,OK,Test GoToRae 3-4,text,true,,1462,769,4,15,https://www.rae.es/themes/custom/front/src/assets/images/lupa.svg,207,0,0
1714559043549,367,https://www.rae.es/themes/custom/front/assets/images/LOGO_Gob_espana_gris.svg,200,OK,Test GoToRae 3-2,text,true,,16076,781,4,15,https://www.rae.es/themes/custom/front/assets/images/LOGO_Gob_espana_gris.svg,367,0,0
1714559043552,367,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2020-12/fachada%20de%20la%20rae%20madrid%20academia%20HOME.jpg?h=79fc2091&itok=Q4IoGPda,200,OK,Test GoToRae 3-3,bin,true,,108982,872,4,15,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2020-12/fachada%20de%20la%20rae%20madrid%20academia%20HOME.jpg?h=79fc2091&itok=Q4IoGPda,347,0,0
1714559043495,431,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-07/Ca%CC%81mara.jpg?itok=1T-FAyKw,200,OK,Test Case Basico 1-2,bin,true,,8977,821,10,15,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2020-07/Ca%CC%81mara.jpg?itok=1T-FAyKw,431,0,0
1714559043457,472,https://www.rae.es/sites/default/files/styles/obra_banner/public/2024-01/biblioteca%20digital.jpg?h=ddc58dd3&itok=aa-L_q-P,200,OK,Test Case Basico 1-3,bin,true,,66829,826,10,15,https://www.rae.es/sites/default/files/styles/obra_banner/public/2024-01/biblioteca%20digital.jpg?h=ddc58dd3&itok=aa-L_q-P,465,0,0
1714559043607,326,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/pereda%20calderon%20home%20portada.jpg?h=f44c88b1&itok=pLtX6CiF,200,OK,Test Case Basico 1-5,bin,true,,40837,856,10,15,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2024-04/pereda%20calderon%20home%20portada.jpg?h=f44c88b1&itok=pLtX6CiF,323,0,0
1714559043138,995,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2022-04/semana%20cervantina%20portada.jpg?h=7aa68663&itok=QdLOx_Bq,200,OK,Test Case Basico 1-6,bin,true,,108452,851,10,15,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2022-04/semana%20cervantina%20portada.jpg?h=7aa68663&itok=QdLOx_Bq,221,0,0
1714559043924,219,https://www.rae.es/themes/custom/front/src/assets/svg/logo-fundacion-caixa.svg,200,OK,Test GoToRae 3-4,text,true,,6038,782,4,15,https://www.rae.es/themes/custom/front/src/assets/svg/logo-fundacion-caixa.svg,219,0,0
1714559043907,238,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-archivo.jpg?h=58bebe6a&itok=DrZYphi0,200,OK,Test Case Basico 1-4,bin,true,,14768,818,10,15,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-archivo.jpg?h=58bebe6a&itok=DrZYphi0,238,0,0
1714559043932,214,https://www.rae.es/themes/custom/front/assets/images/LOGO_Gob_espana_gris.svg,200,OK,Test Case Basico 1-2,text,true,,16082,781,10,15,https://www.rae.es/themes/custom/front/assets/images/LOGO_Gob_espana_gris.svg,214,0,0
1714559043898,254,https://www.rae.es/themes/custom/front/src/assets/images/lupa.svg,200,OK,Test Case Basico 1-7,text,true,,1460,769,10,15,https://www.rae.es/themes/custom/front/src/assets/images/lupa.svg,254,0,0
1714559043917,236,https://www.rae.es/themes/custom/front/assets/svg/sprite/sprite.svg,200,OK,Test GoToRae 3-2,text,true,,49174,775,4,15,https://www.rae.es/themes/custom/front/assets/svg/sprite/sprite.svg,235,0,0
1714559043934,232,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2020-12/fachada%20de%20la%20rae%20madrid%20academia%20HOME.jpg?h=79fc2091&itok=Q4IoGPda,200,OK,Test Case Basico 1-5,bin,true,,108988,872,10,15,https://www.rae.es/sites/default/files/styles/paragraph_slider_horizontal/public/2020-12/fachada%20de%20la%20rae%20madrid%20academia%20HOME.jpg?h=79fc2091&itok=Q4IoGPda,221,0,0
1714559043936,233,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2021-11/48118781131_a60b23d903_k.jpg?itok=R2AHgbwB,200,OK,Test Case Basico 1-3,bin,true,,20386,833,10,15,https://www.rae.es/sites/default/files/styles/noticias_relacionadas_1_4/public/2021-11/48118781131_a60b23d903_k.jpg?itok=R2AHgbwB,233,0,0
1714559043920,253,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-diccionario.jpg?h=58bebe6a&itok=ZPckBq5C,200,OK,Test GoToRae 3-3,bin,true,,17910,822,4,15,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-diccionario.jpg?h=58bebe6a&itok=ZPckBq5C,250,0,0
1714559043224,950,https://www.rae.es/,200,OK,Test Case Basico 1-9,text,true,,14743,684,10,15,https://www.rae.es/,949,0,444
1714559044173,241,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-espanyol.jpg?h=58bebe6a&itok=T9NiPEIi,200,OK,Test GoToRae 3-3,bin,true,,19679,819,4,15,https://www.rae.es/sites/default/files/styles/recurso/public/2020-08/recursos-espanyol.jpg?h=58bebe6a&itok=T9NiPEIi,241,0,0
